person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
26,11.904947282270538,MORTGAGE,10.0,DEBTCONSOLIDATION,A,8.922791623969637,8.0,0.05,0,3,0
43,11.427378469795439,MORTGAGE,0.0,MEDICAL,D,9.036106025364846,14.84,0.08,0,14,1
39,10.767895342530602,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8.517393171418904,7.51,0.11,0,14,0
31,12.031725210748633,MORTGAGE,2.0,VENTURE,B,9.648659816955295,9.25,0.09,0,7,0
30,11.225256725762893,MORTGAGE,11.0,MEDICAL,A,9.61587214452889,7.88,0.2,0,9,0
30,10.491301994830229,RENT,3.0,PERSONAL,B,8.987321812850125,11.36,0.22,0,8,0
28,10.892972982513328,MORTGAGE,12.0,HOMEIMPROVEMENT,B,8.853808274977197,9.91,0.13,0,8,0
24,10.757924157061597,MORTGAGE,3.0,MEDICAL,B,9.392745258631441,12.21,0.26,0,3,0
27,10.434145214930487,RENT,10.0,MEDICAL,D,8.294299608857235,17.19,0.12,1,9,1
27,10.819798284210286,MORTGAGE,2.0,VENTURE,C,9.282754052485227,13.48,0.21,0,7,0
44,10.308985993422082,RENT,2.0,DEBTCONSOLIDATION,B,9.392745258631441,11.11,0.4,0,15,1
23,10.985309671896763,RENT,5.0,DEBTCONSOLIDATION,A,8.006700845440367,7.14,0.05,0,2,0
31,11.92504173829169,MORTGAGE,1.0,EDUCATION,C,9.952325334619427,11.97,0.14,0,8,0
25,10.915106645867503,RENT,0.0,DEBTCONSOLIDATION,B,8.699681400989514,10.65,0.11,0,2,0
23,10.747229096720554,RENT,0.0,MEDICAL,D,9.036106025364846,16.89,0.18,1,3,1
30,11.184435286790631,MORTGAGE,4.0,VENTURE,B,8.699681400989514,11.99,0.08,0,10,0
25,10.308985993422082,OWN,9.0,DEBTCONSOLIDATION,E,7.0909098220799835,16.69,0.04,1,3,1
24,10.905607296014702,RENT,8.0,HOMEIMPROVEMENT,B,9.210440366976517,11.89,0.18,0,3,0
25,11.0186455364637,RENT,4.0,VENTURE,A,9.15915233520675,7.51,0.16,0,2,0
28,12.323860125621126,MORTGAGE,12.0,DEBTCONSOLIDATION,B,8.699681400989514,11.12,0.03,0,7,0
27,10.596559730283433,RENT,4.0,VENTURE,A,8.77971129020447,9.63,0.16,0,7,0
36,10.684668503929622,MORTGAGE,0.0,VENTURE,C,9.61587214452889,13.11,0.34,1,17,0
39,11.775297421715827,OWN,13.0,HOMEIMPROVEMENT,D,10.12667110305036,16.07,0.19,0,14,0
31,11.695255355062795,MORTGAGE,15.0,PERSONAL,B,8.922791623969637,10.99,0.06,0,9,0
22,10.085850775128717,OWN,0.0,MEDICAL,C,8.517393171418904,13.35,0.21,0,4,0
25,10.839365202168324,OWN,9.0,HOMEIMPROVEMENT,B,8.343077871169383,9.99,0.08,0,3,0
25,10.949068194652432,MORTGAGE,9.0,PERSONAL,A,10.12667110305036,7.51,0.44,0,3,0
29,10.714439990727769,OWN,0.0,MEDICAL,D,9.210440366976517,17.58,0.22,1,6,0
22,9.488047863280759,RENT,0.0,VENTURE,B,7.824445930877619,9.91,0.19,0,4,1
21,10.125069885783383,RENT,0.0,EDUCATION,C,6.90875477931522,13.98,0.04,0,4,0
22,10.126511096649761,OWN,2.0,PERSONAL,B,9.472781556562168,8.88,0.52,0,4,0
23,10.859018228147887,RENT,2.0,EDUCATION,A,9.036106025364846,6.17,0.16,0,3,0
23,11.51293546492023,MORTGAGE,0.0,PERSONAL,A,8.853808274977197,8.59,0.07,0,3,0
58,10.799595985047786,MORTGAGE,34.0,MEDICAL,D,8.922791623969637,13.55,0.15,1,24,1
23,10.522692131883208,RENT,4.0,EDUCATION,D,9.546884034617925,14.42,0.38,0,3,1
25,10.308985993422082,OWN,3.0,HOMEIMPROVEMENT,B,9.350189267092581,11.36,0.38,0,4,0
32,10.714439990727769,MORTGAGE,4.0,PERSONAL,B,8.881975184248867,12.69,0.16,0,9,0
22,10.896757843893464,RENT,2.0,MEDICAL,D,9.210440366976517,13.36,0.19,1,3,1
30,10.803669227477098,MORTGAGE,12.0,EDUCATION,A,9.617537312929105,6.03,0.31,0,8,0
25,10.332701738815134,RENT,4.0,MEDICAL,A,7.783640596221253,7.9,0.08,0,3,0
29,11.021918808236205,MORTGAGE,2.0,MEDICAL,F,9.61587214452889,17.58,0.21,0,5,1
27,12.154784614286667,RENT,5.0,VENTURE,A,9.99884318585288,6.91,0.12,0,8,0
28,11.035550735793711,RENT,0.0,DEBTCONSOLIDATION,C,9.503084610020228,13.06,0.22,1,6,0
38,11.07753193632009,RENT,5.0,DEBTCONSOLIDATION,B,9.90353755128617,11.11,0.31,0,13,1
22,10.757924157061597,RENT,0.0,EDUCATION,B,8.987321812850125,12.18,0.17,0,4,0
29,10.774801838762809,RENT,4.0,DEBTCONSOLIDATION,A,9.210440366976517,7.49,0.21,0,5,0
21,10.714439990727769,MORTGAGE,4.0,EDUCATION,A,8.517393171418904,7.14,0.11,0,4,0
27,11.112462823634855,MORTGAGE,11.0,EDUCATION,D,10.096213132628804,14.96,0.36,0,8,0
31,10.373522431293592,MORTGAGE,0.0,MEDICAL,C,7.601402334583733,13.61,0.06,1,6,0
33,10.87806606028079,RENT,2.0,EDUCATION,A,9.210440366976517,8.94,0.19,0,9,0
29,10.687411927154141,OWN,13.0,HOMEIMPROVEMENT,A,8.476579508530941,7.05,0.11,0,7,0
23,11.593278893595778,RENT,7.0,HOMEIMPROVEMENT,F,10.463131911491967,20.25,0.32,0,2,1
23,10.915106645867503,RENT,7.0,MEDICAL,B,8.343077871169383,9.91,0.08,0,4,0
27,12.165255859329688,MORTGAGE,11.0,DEBTCONSOLIDATION,D,9.61587214452889,17.58,0.08,0,8,1
22,11.023551435004947,MORTGAGE,4.0,VENTURE,A,9.472781556562168,9.63,0.21,0,3,0
25,11.002116507732017,RENT,0.0,MEDICAL,A,7.0909098220799835,7.66,0.02,0,3,0
70,10.645448706505872,RENT,1.0,MEDICAL,B,8.987321812850125,9.63,0.19,0,24,0
28,10.346601626429049,RENT,4.0,MEDICAL,B,8.294299608857235,11.49,0.13,0,7,0
24,11.127277689932466,RENT,3.0,PERSONAL,D,9.210440366976517,16.02,0.15,1,2,0
23,10.491301994830229,RENT,2.0,MEDICAL,B,8.699681400989514,11.86,0.17,0,4,0
21,11.326607934898927,MORTGAGE,5.0,PERSONAL,C,9.61587214452889,12.84,0.18,1,4,1
23,10.884685487576283,RENT,3.0,MEDICAL,A,9.770013301136158,6.54,0.33,0,4,1
30,10.434145214930487,RENT,14.0,HOMEIMPROVEMENT,D,9.210440366976517,14.54,0.29,1,6,1
21,10.085850775128717,RENT,5.0,DEBTCONSOLIDATION,C,9.472781556562168,12.87,0.54,0,2,1
32,11.302216779257382,MORTGAGE,1.0,PERSONAL,B,9.210440366976517,10.37,0.12,0,10,0
24,11.25656116466435,RENT,5.0,DEBTCONSOLIDATION,A,8.724369949208368,5.99,0.08,0,4,0
22,11.418625774449596,OWN,5.0,EDUCATION,A,9.61587214452889,7.88,0.16,0,3,0
26,11.127336510866854,RENT,10.0,DEBTCONSOLIDATION,D,8.160803920954665,15.28,0.05,1,3,1
23,10.933124826700707,RENT,8.0,MEDICAL,G,9.980494888896912,21.21,0.39,1,4,1
33,10.385944565501662,RENT,8.0,EDUCATION,A,9.305741456739435,6.99,0.34,0,10,1
22,10.491301994830229,OWN,6.0,EDUCATION,B,8.922791623969637,9.63,0.21,0,2,0
33,11.982935344196433,MORTGAGE,3.0,DEBTCONSOLIDATION,B,9.99884318585288,10.75,0.14,0,9,0
28,11.289794413577894,MORTGAGE,5.0,HOMEIMPROVEMENT,C,9.61587214452889,14.17,0.19,0,8,0
22,10.373522431293592,RENT,0.0,MEDICAL,B,8.071218539969863,10.2,0.1,0,4,0
24,10.260847261969445,RENT,7.0,DEBTCONSOLIDATION,D,8.987321812850125,15.65,0.28,1,2,1
46,11.002116507732017,RENT,5.0,MEDICAL,B,8.476579508530941,12.12,0.08,0,16,0
27,10.714439990727769,MORTGAGE,7.0,PERSONAL,A,9.392745258631441,6.91,0.27,0,8,0
28,9.95631716618066,OWN,4.0,EDUCATION,A,8.955577146281511,7.51,0.37,0,9,0
33,11.451060699493427,RENT,4.0,HOMEIMPROVEMENT,B,8.853808274977197,11.49,0.07,0,10,0
26,10.645448706505872,RENT,0.0,DEBTCONSOLIDATION,B,8.922791623969637,10.25,0.18,0,4,0
27,10.518700218288165,RENT,3.0,EDUCATION,C,8.987321812850125,13.49,0.22,1,10,0
33,10.085850775128717,RENT,6.0,DEBTCONSOLIDATION,A,9.210440366976517,8.9,0.42,0,5,1
24,11.429554725537322,MORTGAGE,8.0,VENTURE,B,9.305741456739435,10.99,0.12,0,3,0
23,10.410184665718338,RENT,5.0,MEDICAL,B,7.496097345175956,11.99,0.05,0,3,0
26,11.211833885608513,MORTGAGE,10.0,DEBTCONSOLIDATION,B,7.0909098220799835,12.69,0.02,0,2,0
23,10.691967639914864,RENT,7.0,DEBTCONSOLIDATION,D,9.472781556562168,16.29,0.3,0,3,1
24,11.050905878263567,MORTGAGE,8.0,VENTURE,B,8.748463629942055,11.49,0.1,0,4,0
25,10.491301994830229,RENT,1.0,MEDICAL,D,9.61587214452889,15.05,0.42,1,2,1
27,9.980494888896912,OWN,1.0,PERSONAL,A,8.343077871169383,7.49,0.19,0,6,0
32,10.819798284210286,OWN,4.0,EDUCATION,A,9.210440366976517,6.03,0.2,0,9,0
32,11.159075099579564,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8.31898612539206,7.51,0.06,0,6,0
42,10.373647419576104,RENT,1.0,DEBTCONSOLIDATION,A,7.824445930877619,7.49,0.08,0,17,1
26,10.085850775128717,RENT,5.0,MEDICAL,A,8.699681400989514,8.9,0.25,0,3,0
38,11.082157933374816,MORTGAGE,6.0,PERSONAL,C,9.350189267092581,13.92,0.18,0,14,0
22,10.896757843893464,MORTGAGE,5.0,MEDICAL,B,8.853808274977197,10.65,0.13,0,4,0
36,10.596659732783579,MORTGAGE,16.0,EDUCATION,D,8.294299608857235,18.07,0.1,1,14,0
28,11.407576060361786,MORTGAGE,12.0,HOMEIMPROVEMENT,C,9.392745258631441,13.92,0.13,0,6,0
40,11.515930943990057,MORTGAGE,2.0,MEDICAL,D,10.12667110305036,14.83,0.21,0,16,1
24,10.268165387743457,RENT,0.0,HOMEIMPROVEMENT,C,7.783640596221253,14.26,0.08,1,4,1
33,10.819798284210286,RENT,2.0,DEBTCONSOLIDATION,B,9.546884034617925,10.62,0.28,0,9,0
21,9.210440366976517,RENT,4.0,MEDICAL,A,7.280008252884188,7.51,0.14,0,4,0
21,11.08221946899627,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8.517393171418904,9.99,0.08,0,3,0
26,11.98168457011701,MORTGAGE,6.0,MEDICAL,D,10.308985993422082,17.58,0.16,1,3,1
22,9.680156483641596,RENT,3.0,DEBTCONSOLIDATION,C,8.294299608857235,13.35,0.25,1,2,1
27,11.225256725762893,MORTGAGE,1.0,HOMEIMPROVEMENT,B,8.268988209506656,10.51,0.05,0,8,0
32,10.778977123006351,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8.556606193773073,5.42,0.11,0,5,0
32,11.225256725762893,RENT,3.0,VENTURE,D,9.45727857185611,14.74,0.17,1,6,0
25,11.654433707761807,MORTGAGE,1.0,VENTURE,A,9.546884034617925,6.62,0.12,0,3,0
24,10.536061672450339,RENT,0.0,MEDICAL,A,8.987321812850125,7.29,0.21,0,2,0
36,11.195484970354173,RENT,3.0,HOMEIMPROVEMENT,D,10.085850775128717,14.09,0.33,0,16,1
28,11.050905878263567,MORTGAGE,1.0,HOMEIMPROVEMENT,C,8.987321812850125,12.73,0.13,0,9,0
33,10.892972982513328,RENT,1.0,DEBTCONSOLIDATION,B,9.259225769705994,11.14,0.2,0,6,0
22,10.425757440186377,OWN,6.0,EDUCATION,A,9.528866827722945,6.92,0.41,0,2,0
39,12.00762780434872,MORTGAGE,18.0,VENTURE,C,10.463131911491967,13.99,0.21,1,14,0
27,10.348205424565993,RENT,2.0,MEDICAL,A,9.148571345578551,6.91,0.3,0,5,0
24,11.156264806643742,RENT,2.0,EDUCATION,B,9.472781556562168,10.0,0.19,0,2,0
24,10.87806606028079,OWN,3.0,HOMEIMPROVEMENT,A,9.19023970026918,7.51,0.18,0,4,0
22,10.596659732783579,MORTGAGE,5.0,PERSONAL,A,8.594339400592892,7.42,0.14,0,2,0
35,10.404293143019792,RENT,0.0,HOMEIMPROVEMENT,E,8.294299608857235,16.32,0.12,0,10,1
27,10.308985993422082,RENT,6.0,MEDICAL,B,8.294299608857235,10.39,0.13,0,9,0
36,11.08221946899627,RENT,3.0,EDUCATION,D,9.90353755128617,15.33,0.31,0,15,1
25,10.183162654585992,MORTGAGE,6.0,MEDICAL,B,8.881975184248867,11.71,0.27,0,4,1
27,11.156264806643742,RENT,11.0,MEDICAL,B,9.210440366976517,10.65,0.14,0,10,0
29,11.87757552297847,MORTGAGE,4.0,DEBTCONSOLIDATION,C,8.517393171418904,13.06,0.03,0,7,0
23,11.026076750585686,MORTGAGE,0.0,MEDICAL,E,9.61587214452889,16.82,0.21,0,3,1
34,10.645448706505872,RENT,5.0,PERSONAL,A,9.842994172107165,7.9,0.45,0,10,1
39,11.27518844510301,MORTGAGE,18.0,DEBTCONSOLIDATION,B,9.61587214452889,11.71,0.19,0,13,0
25,10.87806606028079,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8.699681400989514,6.62,0.11,0,3,0
26,11.407576060361786,MORTGAGE,5.0,EDUCATION,A,8.987321812850125,5.42,0.09,0,3,0
25,10.968215530759236,MORTGAGE,2.0,PERSONAL,D,7.919719760924575,12.86,0.05,1,4,0
38,10.390870532175569,OWN,8.0,PERSONAL,A,8.699681400989514,8.94,0.18,0,16,0
24,11.127277689932466,MORTGAGE,1.0,PERSONAL,E,8.612685172875459,15.68,0.08,0,4,0
36,10.942013616092948,MORTGAGE,7.0,VENTURE,A,9.392745258631441,7.49,0.21,0,17,0
24,11.23850177707664,MORTGAGE,8.0,EDUCATION,B,9.510519035757246,9.99,0.18,0,4,0
42,11.498867107719189,MORTGAGE,19.0,MEDICAL,C,10.096213132628804,14.22,0.21,0,14,1
39,10.968146564052885,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8.987321812850125,7.88,0.14,0,16,0
21,10.668978650219241,MORTGAGE,5.0,PERSONAL,A,8.853808274977197,6.62,0.16,0,4,0
47,11.156264806643742,RENT,2.0,EDUCATION,C,9.105090961257085,12.87,0.13,0,14,0
32,11.002116507732017,MORTGAGE,2.0,VENTURE,B,8.871505346165781,9.99,0.12,0,7,0
27,10.968215530759236,RENT,0.0,EDUCATION,C,8.434028950155469,13.99,0.08,0,8,0
40,10.819798284210286,MORTGAGE,5.0,HOMEIMPROVEMENT,D,8.699681400989514,14.96,0.12,1,16,0
24,11.385103457032141,MORTGAGE,8.0,DEBTCONSOLIDATION,F,10.308985993422082,18.62,0.34,0,3,1
25,9.843790625278,MORTGAGE,5.0,EDUCATION,B,8.006700845440367,9.91,0.16,0,2,1
24,10.778977123006351,RENT,0.0,PERSONAL,C,7.783640596221253,12.99,0.05,1,4,0
25,10.373522431293592,RENT,2.0,MEDICAL,B,8.699681400989514,10.62,0.19,0,2,1
41,10.55843949396453,RENT,6.0,MEDICAL,A,8.922791623969637,8.49,0.19,0,12,0
24,10.950824090522445,MORTGAGE,5.0,EDUCATION,A,8.987321812850125,5.42,0.14,0,3,0
24,10.819798284210286,MORTGAGE,8.0,EDUCATION,A,9.169622538697624,6.99,0.19,0,3,0
24,10.404293143019792,RENT,8.0,MEDICAL,B,8.764209507142004,9.99,0.19,0,2,0
25,11.002116507732017,RENT,3.0,VENTURE,A,9.392745258631441,5.42,0.2,0,3,0
25,11.472113887062386,MORTGAGE,10.0,VENTURE,A,9.90353755128617,6.99,0.21,0,3,0
27,11.156264806643742,RENT,7.0,MEDICAL,A,9.61587214452889,5.79,0.21,0,6,0
24,10.819798284210286,RENT,6.0,HOMEIMPROVEMENT,C,9.680406499268875,13.99,0.32,1,2,1
26,10.87806606028079,MORTGAGE,10.0,MEDICAL,C,9.350189267092581,14.65,0.22,0,4,0
23,10.968146564052885,RENT,7.0,EDUCATION,C,9.210440366976517,13.23,0.17,0,3,0
24,11.047726275896391,RENT,5.0,PERSONAL,B,9.546884034617925,12.69,0.22,0,2,0
22,10.060534035475412,RENT,2.0,MEDICAL,A,8.987321812850125,8.59,0.34,0,2,1
21,10.62135173563291,MORTGAGE,4.0,PERSONAL,A,8.006700845440367,5.79,0.07,0,4,0
27,10.845426537791479,RENT,11.0,VENTURE,B,6.90875477931522,10.37,0.02,0,9,0
30,11.082157933374816,MORTGAGE,1.0,PERSONAL,D,10.12667110305036,15.65,0.38,1,5,0
32,10.819798284210286,MORTGAGE,0.0,EDUCATION,A,8.594339400592892,7.14,0.11,0,9,0
25,10.162808729968926,RENT,0.0,PERSONAL,B,7.741099090035366,11.11,0.09,0,4,0
29,10.34177474101152,RENT,1.0,MEDICAL,C,8.699681400989514,13.47,0.19,1,6,0
26,11.314437940211276,RENT,5.0,MEDICAL,A,9.210440366976517,7.29,0.12,0,4,0
34,10.966697163402289,MORTGAGE,7.0,VENTURE,A,8.630700432209832,5.42,0.1,0,8,0
23,11.264476926102367,RENT,5.0,VENTURE,D,8.006700845440367,16.89,0.04,0,3,0
24,10.203629181337648,RENT,0.0,VENTURE,B,8.006700845440367,11.14,0.11,0,2,0
23,11.350418300109132,OWN,3.0,MEDICAL,D,9.61587214452889,15.33,0.18,1,2,0
22,10.199174996326047,RENT,2.0,DEBTCONSOLIDATION,B,7.3783837129967145,11.12,0.06,0,2,0
26,10.691967639914864,RENT,0.0,HOMEIMPROVEMENT,E,8.922791623969637,16.4,0.17,0,3,1
25,10.778977123006351,RENT,9.0,DEBTCONSOLIDATION,C,8.922791623969637,12.53,0.16,0,3,0
33,11.736077016252437,RENT,5.0,DEBTCONSOLIDATION,B,10.12667110305036,11.36,0.2,0,5,0
21,11.156264806643742,RENT,4.0,PERSONAL,D,8.764209507142004,17.49,0.09,0,4,0
32,11.362114203075018,RENT,4.0,EDUCATION,C,7.3783837129967145,13.23,0.02,1,9,0
41,10.961295207644392,RENT,6.0,PERSONAL,A,8.987321812850125,6.03,0.14,0,12,0
28,10.308985993422082,RENT,3.0,MEDICAL,B,8.517393171418904,9.88,0.17,0,8,0
25,10.491301994830229,MORTGAGE,0.0,MEDICAL,C,8.594339400592892,14.26,0.15,0,3,0
32,9.980494888896912,RENT,4.0,DEBTCONSOLIDATION,C,8.612685172875459,14.72,0.25,1,7,0
34,10.518700218288165,RENT,2.0,MEDICAL,D,9.680406499268875,12.99,0.43,1,9,1
35,10.778977123006351,MORTGAGE,7.0,EDUCATION,A,9.741027444837728,6.03,0.35,0,8,0
21,10.385944565501662,MORTGAGE,5.0,PERSONAL,E,8.517393171418904,16.0,0.15,0,2,1
46,10.757924157061597,MORTGAGE,5.0,PERSONAL,A,8.699681400989514,7.14,0.13,0,14,0
26,10.757924157061597,RENT,2.0,VENTURE,B,9.036106025364846,11.83,0.18,0,4,0
29,11.122915311416925,RENT,3.0,PERSONAL,B,9.61587214452889,11.86,0.22,0,8,0
26,11.021918808236205,RENT,9.0,PERSONAL,B,8.071218539969863,9.91,0.05,0,2,0
24,11.010415172807951,RENT,9.0,EDUCATION,D,9.392745258631441,16.49,0.2,0,2,0
44,11.289794413577894,MORTGAGE,28.0,HOMEIMPROVEMENT,D,10.12667110305036,15.33,0.31,0,11,0
23,10.596659732783579,MORTGAGE,7.0,PERSONAL,B,8.294299608857235,10.99,0.1,0,4,0
27,11.064213549858781,MORTGAGE,11.0,DEBTCONSOLIDATION,A,9.90353755128617,6.54,0.31,0,10,0
30,11.51293546492023,MORTGAGE,5.0,PERSONAL,C,8.922791623969637,11.59,0.07,1,6,0
22,10.385944565501662,MORTGAGE,6.0,EDUCATION,A,8.195885391314796,6.92,0.11,0,3,0
22,10.691967639914864,RENT,3.0,PERSONAL,A,8.412054873292933,5.79,0.1,0,3,1
33,11.225256725762893,RENT,0.0,MEDICAL,A,9.392745258631441,7.88,0.16,0,10,0
25,10.819798284210286,RENT,3.0,EDUCATION,D,8.294299608857235,14.61,0.08,0,2,0
25,11.580593459194764,RENT,0.0,VENTURE,A,9.210440366976517,8.38,0.09,0,3,0
29,10.268165387743457,RENT,1.0,VENTURE,C,8.294299608857235,13.92,0.14,0,10,1
36,10.616461869895815,MORTGAGE,7.0,HOMEIMPROVEMENT,D,8.881975184248867,16.32,0.18,1,11,0
27,11.652696102959753,RENT,3.0,VENTURE,A,8.699681400989514,7.4,0.05,0,5,0
22,10.799595985047786,MORTGAGE,2.0,VENTURE,B,9.04793908261736,12.53,0.17,0,3,0
22,9.887408982323437,RENT,2.0,EDUCATION,D,8.955577146281511,14.83,0.39,1,3,1
24,10.933124826700707,RENT,2.0,EDUCATION,A,9.210440366976517,6.03,0.18,0,4,0
22,11.686887175419702,RENT,2.0,DEBTCONSOLIDATION,B,9.392745258631441,10.36,0.1,0,2,0
24,11.069010546486865,RENT,0.0,EDUCATION,B,8.517393171418904,11.86,0.08,0,4,0
24,10.87806606028079,MORTGAGE,8.0,HOMEIMPROVEMENT,D,9.210440366976517,14.91,0.19,0,4,0
23,10.95075391385265,OWN,2.0,VENTURE,A,9.16701524723781,9.63,0.17,0,4,0
24,10.62135173563291,RENT,4.0,EDUCATION,A,9.210440366976517,6.99,0.24,0,4,0
23,11.225256725762893,OWN,8.0,EDUCATION,A,8.987321812850125,6.17,0.11,0,2,0
25,11.225256725762893,RENT,8.0,PERSONAL,B,9.169622538697624,12.69,0.13,0,3,0
29,12.73080413304066,RENT,3.0,HOMEIMPROVEMENT,F,10.085850775128717,17.8,0.07,0,8,1
28,11.461642696843066,MORTGAGE,5.0,EDUCATION,C,9.392745258631441,13.11,0.13,0,9,0
27,10.987798056493379,MORTGAGE,11.0,MEDICAL,B,8.853808274977197,11.26,0.12,0,5,0
22,10.938893765300445,RENT,2.0,EDUCATION,B,9.425532393502772,10.74,0.22,0,4,0
23,11.407576060361786,MORTGAGE,1.0,EDUCATION,B,9.392745258631441,12.18,0.13,0,4,0
27,11.06665398721974,RENT,3.0,PERSONAL,A,8.188966863648876,7.49,0.06,0,5,1
22,11.451060699493427,RENT,5.0,VENTURE,C,9.375939552625749,13.99,0.13,0,4,0
25,10.968215530759236,MORTGAGE,5.0,EDUCATION,A,8.055475141757274,6.17,0.05,0,4,0
27,9.392745258631441,OWN,0.0,EDUCATION,D,9.002824076547672,14.42,0.68,1,5,1
23,11.002116507732017,MORTGAGE,6.0,EDUCATION,A,8.853808274977197,6.54,0.12,0,3,0
25,9.90353755128617,RENT,1.0,MEDICAL,A,9.392745258631441,8.07,0.6,0,2,1
24,9.99884318585288,OWN,1.0,DEBTCONSOLIDATION,D,8.006700845440367,16.0,0.14,1,2,0
25,11.736077016252437,RENT,9.0,VENTURE,D,8.77971129020447,14.61,0.05,0,3,0
29,10.373647419576104,RENT,1.0,HOMEIMPROVEMENT,D,8.699681400989514,15.7,0.19,0,9,1
34,9.546884034617925,RENT,3.0,PERSONAL,C,8.517393171418904,13.35,0.36,0,10,1
24,10.859018228147887,MORTGAGE,6.0,VENTURE,A,9.105090961257085,5.79,0.17,0,2,0
30,11.269732255850315,OTHER,15.0,VENTURE,B,9.670987868797893,11.14,0.2,0,5,0
39,12.04355959836804,MORTGAGE,16.0,MEDICAL,A,10.373522431293592,7.49,0.19,0,13,0
25,10.87806606028079,RENT,6.0,DEBTCONSOLIDATION,C,8.006700845440367,13.99,0.06,0,4,0
27,10.684668503929622,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8.853808274977197,10.65,0.16,0,10,0
25,10.367253014814716,RENT,2.0,PERSONAL,A,8.188966863648876,7.51,0.11,0,3,0
25,10.586609649448985,MORTGAGE,5.0,HOMEIMPROVEMENT,B,8.476579508530941,12.42,0.12,0,4,0
22,11.052998891221021,MORTGAGE,0.0,DEBTCONSOLIDATION,A,9.210440366976517,6.03,0.16,0,3,0
24,11.918397239722838,MORTGAGE,9.0,MEDICAL,A,10.085850775128717,7.49,0.16,0,3,0
28,10.563310600888576,RENT,2.0,EDUCATION,C,8.006700845440367,12.73,0.08,1,8,0
32,10.778977123006351,RENT,15.0,VENTURE,A,8.188966863648876,6.92,0.07,0,6,0
34,11.38054769238444,MORTGAGE,15.0,EDUCATION,A,9.61587214452889,8.49,0.17,0,6,0
37,10.412741942560633,RENT,2.0,DEBTCONSOLIDATION,C,9.036106025364846,13.92,0.25,0,11,0
24,11.127277689932466,RENT,0.0,VENTURE,A,9.210440366976517,6.99,0.15,0,3,0
24,11.219909190927746,MORTGAGE,3.0,DEBTCONSOLIDATION,E,9.90353755128617,17.51,0.27,0,3,1
27,9.90353755128617,RENT,0.0,VENTURE,B,8.987321812850125,11.89,0.4,0,6,1
35,11.385103457032141,MORTGAGE,4.0,PERSONAL,D,9.210440366976517,14.11,0.11,1,6,1
25,11.472113887062386,MORTGAGE,6.0,HOMEIMPROVEMENT,C,9.952325334619427,14.65,0.22,0,3,0
27,10.509796068463533,RENT,11.0,PERSONAL,A,8.987321812850125,7.9,0.22,0,9,1
31,11.082157933374816,MORTGAGE,4.0,DEBTCONSOLIDATION,B,9.90353755128617,11.71,0.31,0,9,0
25,10.849201155083453,MORTGAGE,2.0,EDUCATION,B,9.53249633228804,10.38,0.27,0,4,0
22,10.518592107258032,RENT,3.0,VENTURE,B,8.517393171418904,9.99,0.14,0,3,0
23,11.127277689932466,RENT,3.0,MEDICAL,B,9.661479683575521,11.49,0.23,0,2,0
21,10.692058542807912,MORTGAGE,5.0,VENTURE,B,8.881975184248867,11.89,0.16,0,4,0
22,10.70101727068921,RENT,3.0,EDUCATION,C,9.45727857185611,12.73,0.29,0,2,0
24,11.385103457032141,MORTGAGE,2.0,EDUCATION,G,10.12667110305036,18.84,0.28,0,2,1
30,10.203629181337648,OWN,4.0,HOMEIMPROVEMENT,A,8.343077871169383,7.88,0.16,0,9,0
27,10.229945527689226,RENT,1.0,EDUCATION,B,8.853808274977197,10.95,0.25,0,6,0
22,10.87806606028079,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8.522379718103538,7.49,0.09,0,3,0
22,11.002116507732017,RENT,6.0,MEDICAL,A,8.987321812850125,7.88,0.13,0,2,0
27,10.434145214930487,RENT,0.0,DEBTCONSOLIDATION,C,8.630700432209832,15.96,0.16,1,10,1
21,10.596659732783579,RENT,5.0,VENTURE,D,7.0909098220799835,15.58,0.03,0,4,0
52,11.329014645967838,RENT,0.0,DEBTCONSOLIDATION,C,8.987321812850125,15.96,0.1,1,30,0
23,10.792324864295571,RENT,1.0,VENTURE,B,9.392745258631441,10.25,0.25,0,4,0
47,12.138869243416009,MORTGAGE,5.0,HOMEIMPROVEMENT,A,9.546884034617925,8.9,0.07,0,16,0
23,10.915106645867503,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8.25608813381491,5.42,0.07,0,2,0
23,11.002116507732017,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8.294299608857235,7.14,0.07,0,3,0
23,10.795506083434564,RENT,3.0,EDUCATION,B,9.61587214452889,11.36,0.31,0,4,1
24,11.350418300109132,RENT,5.0,MEDICAL,B,10.12667110305036,10.62,0.29,0,4,0
22,10.596659732783579,RENT,2.0,EDUCATION,A,9.210440366976517,7.14,0.25,0,3,0
25,10.434145214930487,MORTGAGE,1.0,DEBTCONSOLIDATION,B,9.210440366976517,11.26,0.29,0,3,0
